Date,Open,High,Low,Close,Adj Close,Volume
2019-08-26,10141.750000,10626.929688,10141.750000,10364.910156,10364.910156,437989368
2019-08-27,10364.910156,10381.919922,10038.259766,10175.469727,10175.469727,269489962
2019-08-28,10175.469727,10281.589844,9600.830078,9722.830078,9722.830078,486936428
2019-08-29,9722.830078,9724.519531,9344.690430,9492.809570,9492.809570,406305621
2019-08-30,9492.809570,9699.849609,9368.269531,9587.250000,9587.250000,276606372
2019-08-31,9587.250000,9714.110352,9512.030273,9624.540039,9624.540039,148320616
2019-09-01,9624.540039,9823.530273,9578.660156,9768.360352,9768.360352,149995549
2019-09-02,9768.360352,10459.000000,9764.759766,10387.500000,10387.500000,429220162
2019-09-03,10387.500000,10773.269531,10296.299805,10625.099609,10625.099609,550564712
2019-09-04,10625.099609,10827.139648,10392.879883,10585.200195,10585.200195,436210232
2019-09-05,10585.200195,10659.599609,10475.879883,10556.160156,10556.160156,253210793
2019-09-06,10556.160156,10938.389648,10228.169922,10309.910156,10309.910156,577987384
2019-09-07,10309.910156,10574.990234,10304.219727,10491.959961,10491.959961,197436363
2019-09-08,10491.959961,10595.709961,10286.849609,10420.879883,10420.879883,198370974
2019-09-09,10420.879883,10514.589844,10101.870117,10314.879883,10314.879883,340516851
2019-09-10,10314.879883,10395.099609,9966.940430,10109.459961,10109.459961,266382297
2019-09-11,10109.459961,10251.969727,9874.129883,10165.009766,10165.009766,283998084
2019-09-12,10165.009766,10472.070313,10057.089844,10428.959961,10428.959961,275877681
2019-09-13,10428.959961,10591.450195,9855.339844,10372.290039,10372.290039,251594742
2019-09-14,10372.290039,10455.379883,10251.959961,10365.559570,10365.559570,161565882
2019-09-15,10365.559570,10401.530273,10279.580078,10313.019531,10313.019531,120645589
2019-09-16,10313.019531,10411.059570,10103.870117,10271.790039,10271.790039,280632567
2019-09-17,10271.790039,10297.990234,10152.469727,10198.620117,10198.620117,221966422
2019-09-18,10198.620117,10272.190430,10100.900391,10163.379883,10163.379883,221697128
2019-09-19,10163.379883,10368.459961,9641.110352,10281.030273,10281.030273,456963432
2019-09-20,10281.030273,10321.179688,10065.549805,10176.379883,10176.379883,213229233
2019-09-21,10176.379883,10187.639648,9944.610352,9988.379883,9988.379883,179453539
2019-09-22,9988.379883,10096.660156,9871.969727,10036.980469,10036.980469,178007946
2019-09-23,10036.980469,10073.790039,9636.200195,9694.599609,9694.599609,327752087
2019-09-24,9694.599609,9787.580078,8107.009766,8542.540039,8542.540039,1084866143
2019-09-25,8542.540039,8752.200195,8246.240234,8446.969727,8446.969727,631898763
2019-09-26,8446.969727,8471.019531,7753.709961,8074.990234,8074.990234,652614929
