Date,Open,High,Low,Close,Adj Close,Volume
2019-08-26,106.610001,106.959999,106.169998,106.889999,106.353661,3092600
2019-08-27,106.970001,107.830002,106.949997,107.540001,107.000404,4429500
2019-08-28,106.980003,108.459999,106.970001,108.000000,107.458092,3924300
2019-08-29,108.440002,108.699997,107.300003,107.800003,107.259102,3992900
2019-08-30,108.430000,108.449997,107.320000,107.889999,107.348648,3776500
2019-09-03,107.239998,107.650002,106.790001,107.470001,106.930756,4360100
2019-09-04,107.889999,108.099998,107.160004,107.660004,107.119804,4320900
2019-09-05,108.760002,108.760002,107.230003,107.720001,107.179504,4148200
2019-09-06,107.870003,108.750000,107.419998,108.690002,108.144638,4484900
2019-09-09,108.800003,109.250000,107.550003,107.930000,107.388443,4652700
2019-09-10,107.220001,107.580002,106.080002,107.480003,106.940704,5063900
2019-09-11,108.199997,109.370003,107.500000,108.629997,108.084930,6209100
2019-09-12,109.500000,111.239998,109.389999,110.379997,109.826149,5203200
2019-09-13,110.000000,110.480003,109.300003,109.669998,109.119713,6828600
2019-09-16,109.500000,109.790001,108.830002,109.050003,108.502831,3402100
2019-09-17,109.050003,110.029999,108.959999,109.339996,108.791367,4290900
2019-09-18,109.500000,110.320000,108.870003,110.000000,109.448059,5486000
2019-09-19,110.330002,111.730003,110.129997,111.010002,110.452995,3646400
2019-09-20,111.459999,111.599998,110.650002,111.180000,110.622139,7342900
2019-09-23,110.790001,111.379997,110.699997,110.839996,110.283844,3268200
2019-09-24,111.139999,112.050003,109.480003,109.760002,109.209267,6023400
2019-09-25,109.540001,109.760002,106.730003,107.620003,107.080002,6715100
2019-09-26,107.940002,107.980003,106.279999,107.400002,107.400002,4042500
