Date,Open,High,Low,Close,Adj Close,Volume
2019-09-27,107.900002,108.519997,106.500000,107.320000,107.320000,3111800
2019-09-30,107.610001,109.059998,107.459999,108.620003,108.620003,3627500
2019-10-01,108.839996,109.699997,108.050003,108.220001,108.220001,3539600
2019-10-02,108.120003,108.449997,105.239998,105.940002,105.940002,4413800
2019-10-03,105.870003,107.260002,105.199997,106.930000,106.930000,2955200
2019-10-04,107.540001,108.650002,107.379997,108.559998,108.559998,3421500
2019-10-07,107.919998,108.360001,107.169998,107.260002,107.260002,3991000
2019-10-08,106.500000,106.739998,105.000000,105.010002,105.010002,4633800
2019-10-09,105.800003,107.019997,105.449997,106.750000,106.750000,2901200
2019-10-10,105.870003,107.610001,105.779999,107.419998,107.419998,2797200
2019-10-11,108.519997,108.739998,107.440002,107.580002,107.580002,3652800
2019-10-14,107.940002,108.209999,107.309998,107.570000,107.570000,1906900
2019-10-15,108.110001,108.480003,107.529999,108.190002,108.190002,2720500
2019-10-16,108.169998,108.739998,107.419998,108.500000,108.500000,2986200
2019-10-17,108.629997,108.980003,108.089996,108.510002,108.510002,2332700
2019-10-18,108.470001,108.910004,107.959999,108.120003,108.120003,3155100
2019-10-21,108.449997,108.610001,106.459999,106.620003,106.620003,4169000
2019-10-22,106.930000,107.410004,104.279999,104.489998,104.489998,6141000
2019-10-23,105.379997,106.070000,104.809998,105.220001,105.220001,4543500
2019-10-24,105.730003,106.190002,104.449997,105.290001,105.290001,3482500
2019-10-25,105.589996,105.699997,104.639999,105.440002,105.440002,2670600
