Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,122.779999,123.379997,122.519997,123.000000,121.371254,18000
2019-04-02,123.839996,124.680000,123.820000,124.529999,122.880997,23200
2019-04-03,125.389999,125.940002,125.300003,125.660004,123.996033,38600
2019-04-04,125.650002,127.309998,125.519997,127.199997,125.515640,118700
2019-04-05,126.980003,127.820000,126.940002,127.790001,126.097824,47900
2019-04-08,127.180000,127.180000,126.250000,126.400002,124.726234,28700
2019-04-09,126.790001,127.290001,126.300003,126.400002,124.726234,53200
2019-04-10,126.790001,127.790001,126.779999,127.790001,126.097824,24300
2019-04-11,127.320000,127.320000,126.489998,126.760002,125.081467,17700
2019-04-12,127.480003,127.680000,127.010002,127.160004,125.476173,25500
2019-04-15,128.130005,128.210007,127.599998,128.210007,126.512276,35900
2019-04-16,129.199997,129.869995,129.130005,129.500000,127.785187,40100
2019-04-17,129.639999,129.830002,129.389999,129.800003,128.081207,35500
2019-04-18,130.250000,130.419998,130.050003,130.289993,128.564713,62300
2019-04-22,130.500000,130.949997,130.300003,130.949997,129.215973,20500
2019-04-23,129.320007,129.850006,129.100006,129.850006,128.130554,19300
2019-04-24,128.869995,129.360001,128.449997,128.589996,126.887230,24500
2019-04-25,127.029999,127.769997,127.000000,127.639999,125.949814,38800
2019-04-26,127.400002,128.050003,126.970001,127.970001,126.275444,100900
2019-04-29,126.730003,128.169998,126.669998,127.639999,125.949814,33300
2019-04-30,128.490005,128.639999,127.930000,128.539993,126.837891,32300
2019-05-01,129.050003,129.050003,126.949997,127.430000,125.742592,19300
2019-05-02,127.699997,128.000000,127.309998,127.800003,126.107697,23900
2019-05-03,137.539993,139.779999,136.199997,139.559998,137.711975,30900
2019-05-06,138.729996,142.490005,138.720001,142.490005,140.603180,43700
2019-05-07,141.139999,141.320007,138.699997,139.479996,137.633026,62600
2019-05-08,141.949997,144.289993,141.919998,144.289993,142.379333,22500
2019-05-09,140.149994,142.050003,139.399994,142.050003,140.169006,29000
2019-05-10,142.089996,143.100006,141.389999,142.699997,142.699997,39400
2019-05-13,139.690002,139.690002,137.559998,137.649994,137.649994,41400
2019-05-14,139.990005,140.740005,139.740005,140.270004,140.270004,36000
2019-05-15,138.600006,142.070007,138.559998,142.029999,142.029999,33600
2019-05-16,140.570007,140.669998,139.830002,140.050003,140.050003,71100
2019-05-17,141.369995,143.000000,141.369995,142.600006,142.600006,23700
2019-05-20,140.800003,141.050003,139.889999,140.220001,140.220001,12600
2019-05-21,143.500000,144.440002,143.500000,143.889999,143.889999,49000
2019-05-22,146.199997,147.639999,146.160004,146.600006,146.600006,23000
2019-05-23,144.410004,145.429993,144.000000,145.029999,145.029999,23100
2019-05-24,145.240005,145.679993,144.910004,145.570007,145.570007,25300
2019-05-28,147.929993,148.149994,147.009995,147.009995,147.009995,19600
2019-05-29,145.110001,145.309998,143.440002,144.059998,144.059998,26600
2019-05-30,143.940002,144.190002,143.199997,144.190002,144.190002,39900
2019-05-31,142.919998,143.389999,141.860001,142.869995,142.869995,20200
2019-06-03,144.350006,145.410004,143.979996,145.139999,145.139999,34200
2019-06-04,144.660004,145.960007,144.660004,145.610001,145.610001,18900
2019-06-05,145.750000,145.770004,144.479996,144.600006,144.600006,22900
2019-06-06,146.720001,147.660004,146.509995,147.520004,147.520004,19000
2019-06-07,149.259995,151.160004,149.259995,150.149994,150.149994,37700
2019-06-10,150.389999,150.660004,150.000000,150.660004,150.660004,45500
2019-06-11,149.800003,149.800003,146.330002,146.830002,146.830002,52600
2019-06-12,145.130005,146.509995,145.000000,145.179993,145.179993,25000
2019-06-13,145.789993,146.990005,145.789993,146.289993,146.289993,21700
2019-06-14,146.250000,146.880005,146.020004,146.330002,146.330002,15700
2019-06-17,147.389999,148.490005,147.389999,147.789993,147.789993,24000
2019-06-18,151.149994,153.639999,151.080002,153.279999,153.279999,19500
2019-06-19,149.710007,150.860001,149.460007,150.699997,150.699997,37600
2019-06-20,153.259995,153.389999,151.649994,152.309998,152.309998,22400
2019-06-21,151.550003,152.880005,151.550003,152.500000,152.500000,49100
2019-06-24,151.399994,151.679993,150.570007,150.880005,150.880005,20900
2019-06-25,149.869995,150.210007,148.869995,148.869995,148.869995,20100
2019-06-26,153.559998,154.570007,153.509995,154.070007,154.070007,24200
2019-06-27,151.169998,151.880005,151.119995,151.119995,151.119995,22100
2019-06-28,153.839996,154.500000,153.630005,154.210007,154.210007,33900
2019-07-01,155.880005,155.979996,154.710007,155.039993,155.039993,30900
2019-07-02,154.070007,154.960007,153.880005,154.520004,154.520004,21400
2019-07-03,157.330002,157.850006,157.089996,157.630005,157.630005,20400
2019-07-05,154.919998,156.139999,154.240005,156.039993,156.039993,26600
2019-07-08,157.020004,157.610001,156.809998,157.289993,157.289993,14100
2019-07-09,157.330002,158.399994,157.300003,157.929993,157.929993,16400
2019-07-10,157.259995,157.429993,156.419998,157.039993,157.039993,21400
2019-07-11,157.660004,157.660004,156.240005,156.910004,156.910004,20700
2019-07-12,155.309998,155.919998,155.009995,155.699997,155.699997,20200
2019-07-15,157.169998,157.639999,156.660004,156.940002,156.940002,26700
2019-07-16,157.320007,157.850006,156.940002,157.800003,157.800003,84000
2019-07-17,157.750000,158.600006,157.250000,157.419998,157.419998,30900
2019-07-18,158.139999,159.309998,157.970001,159.190002,159.190002,23600
2019-07-19,157.440002,157.720001,155.940002,156.669998,156.669998,26200
2019-07-22,158.919998,159.729996,158.460007,159.270004,159.270004,21000
2019-07-23,158.539993,158.830002,157.800003,158.820007,158.820007,20200
2019-07-24,157.429993,157.889999,156.979996,157.820007,157.820007,18600
2019-07-25,157.740005,158.490005,156.789993,157.639999,157.639999,25600
2019-07-26,160.000000,161.660004,159.949997,161.660004,161.660004,26300
2019-07-29,160.990005,161.229996,160.240005,161.080002,161.080002,22600
2019-07-30,157.360001,157.360001,155.389999,155.539993,155.539993,35600
2019-07-31,159.429993,161.660004,159.350006,159.460007,159.460007,57300
2019-08-01,162.490005,165.009995,162.490005,163.429993,163.429993,158300
2019-08-02,157.289993,157.289993,155.410004,156.440002,156.440002,60900
2019-08-05,150.830002,151.009995,148.369995,149.309998,149.309998,42400
2019-08-06,151.289993,153.360001,151.190002,153.000000,153.000000,133000
2019-08-07,153.559998,155.350006,152.919998,155.110001,155.110001,51900
2019-08-08,150.289993,150.289993,142.789993,149.610001,149.610001,72900
2019-08-09,145.570007,146.630005,145.479996,145.759995,145.759995,49600
2019-08-12,146.550003,147.229996,146.309998,147.100006,147.100006,32600
2019-08-13,143.759995,147.500000,143.759995,146.699997,146.699997,28300
2019-08-14,142.869995,143.259995,141.789993,141.899994,141.899994,108200
2019-08-15,142.919998,143.500000,142.000000,142.970001,142.970001,38500
2019-08-16,142.100006,143.669998,142.100006,142.910004,142.910004,33300
2019-08-19,144.660004,144.710007,143.639999,143.839996,143.839996,15100
2019-08-20,144.580002,145.250000,144.000000,144.960007,144.960007,21400
2019-08-21,147.649994,147.949997,146.990005,147.190002,147.190002,43400
2019-08-22,146.779999,146.839996,145.119995,145.869995,145.869995,21100
2019-08-23,145.130005,146.639999,143.509995,143.520004,143.520004,44800
2019-08-26,145.210007,145.679993,144.660004,145.380005,145.380005,36200
