Date,Open,High,Low,Close,Adj Close,Volume
2019-09-27,163.789993,163.970001,158.940002,160.429993,160.429993,2067400
2019-09-30,160.830002,162.100006,160.750000,161.419998,161.419998,1489400
2019-10-01,162.309998,162.940002,160.080002,160.429993,160.429993,1809300
2019-10-02,158.970001,159.240005,155.479996,156.619995,156.619995,2669100
2019-10-03,156.360001,157.600006,153.720001,157.539993,157.539993,1620400
2019-10-04,158.130005,159.419998,157.899994,159.169998,159.169998,1363400
2019-10-07,158.949997,159.809998,157.979996,158.889999,158.889999,1006300
2019-10-08,157.550003,158.350006,155.839996,156.320007,156.320007,1477600
2019-10-09,157.639999,158.940002,156.600006,158.460007,158.460007,1657100
2019-10-10,157.929993,160.970001,157.860001,160.720001,160.720001,1571200
2019-10-11,162.410004,163.839996,161.000000,162.520004,162.520004,1989500
2019-10-14,162.649994,163.809998,162.119995,162.460007,162.460007,1282500
2019-10-15,162.539993,164.449997,162.490005,164.119995,164.119995,1327800
2019-10-16,163.740005,164.449997,162.059998,164.160004,164.160004,1661500
2019-10-17,164.539993,165.199997,163.610001,163.830002,163.830002,1091700
2019-10-18,164.330002,164.449997,162.919998,163.539993,163.539993,1661800
2019-10-21,164.080002,164.490005,161.300003,162.029999,162.029999,1714300
2019-10-22,162.350006,163.289993,159.460007,159.490005,159.490005,1322400
2019-10-23,159.270004,160.759995,159.089996,160.039993,160.039993,1707400
2019-10-24,160.949997,162.639999,160.100006,162.539993,162.539993,1093200
2019-10-25,162.009995,163.360001,161.570007,161.960007,161.960007,2200000
