Date,Open,High,Low,Close,Adj Close,Volume
2019-04-05,244.960007,247.089996,244.009995,245.869995,244.666565,1616200
2019-04-08,245.990005,246.830002,245.199997,246.520004,245.313385,1244200
2019-04-09,245.110001,245.679993,244.009995,244.910004,243.711273,1450200
2019-04-10,245.279999,246.669998,244.710007,245.610001,244.407852,1556600
2019-04-11,243.619995,244.179993,240.919998,241.240005,240.059235,2719800
2019-04-12,241.509995,242.720001,240.899994,241.949997,240.765747,2187600
2019-04-15,242.369995,246.750000,241.960007,246.330002,245.124329,1859700
2019-04-16,246.649994,246.820007,244.250000,245.339996,244.139160,1360500
2019-04-17,246.300003,246.460007,244.320007,245.559998,244.358078,1363000
2019-04-18,246.789993,247.250000,244.699997,245.809998,244.606857,1365000
2019-04-22,245.190002,245.770004,242.559998,243.419998,242.228561,1300000
2019-04-23,244.649994,246.529999,242.210007,245.580002,244.377991,1524600
2019-04-24,245.679993,248.699997,245.600006,247.960007,246.746353,1156400
2019-04-25,246.210007,247.149994,243.940002,245.600006,244.397888,1278200
2019-04-26,245.619995,245.889999,242.059998,243.820007,242.626617,1842900
2019-04-29,245.000000,245.750000,243.490005,244.279999,243.084351,1429700
2019-04-30,244.770004,245.789993,243.020004,245.529999,244.328247,1427600
2019-05-01,245.339996,245.460007,241.550003,241.589996,240.407516,1350400
2019-05-02,241.759995,242.889999,240.419998,242.690002,241.502136,1237600
2019-05-03,243.270004,244.880005,242.720001,244.619995,243.422684,905900
2019-05-06,242.850006,244.830002,242.059998,244.229996,243.034607,1194900
2019-05-07,241.720001,242.740005,238.220001,240.179993,239.004410,1775200
2019-05-08,239.559998,243.050003,238.190002,241.339996,240.158752,1611900
2019-05-09,240.660004,244.059998,240.160004,243.470001,242.932602,1919300
2019-05-10,242.940002,248.550003,240.029999,247.020004,246.474777,2036500
2019-05-13,244.119995,244.929993,240.669998,241.919998,241.386032,1962800
2019-05-14,242.289993,245.089996,241.809998,242.729996,242.194244,1635100
2019-05-15,242.110001,245.399994,241.229996,244.669998,244.129959,1194800
2019-05-16,245.630005,249.729996,245.210007,247.440002,246.893845,1800600
2019-05-17,245.880005,250.050003,245.589996,248.350006,247.801849,1672000
2019-05-20,247.149994,249.940002,247.149994,248.899994,248.350616,1600500
2019-05-21,249.110001,250.830002,248.100006,249.929993,249.378342,1504200
2019-05-22,251.009995,251.009995,249.139999,249.509995,248.959274,1242300
2019-05-23,248.630005,249.919998,247.179993,248.529999,247.981445,1822800
2019-05-24,249.110001,249.559998,246.770004,247.300003,246.754150,1340200
2019-05-28,248.580002,250.199997,246.139999,246.309998,245.766342,3164100
2019-05-29,244.130005,244.770004,238.910004,240.690002,240.158752,2594900
2019-05-30,242.149994,243.580002,240.750000,241.539993,241.006866,2030300
2019-05-31,238.979996,240.660004,233.050003,239.580002,239.051193,4058100
2019-06-03,239.779999,241.539993,238.080002,241.070007,240.537918,2512500
2019-06-04,243.000000,245.820007,242.500000,245.610001,245.067886,1761500
2019-06-05,246.100006,248.759995,245.020004,247.960007,247.412704,1825500
2019-06-06,248.000000,251.940002,247.740005,251.210007,250.655533,1487800
2019-06-07,251.160004,256.600006,251.020004,256.010010,255.444946,2270200
2019-06-10,256.399994,258.829987,256.109985,256.850006,256.283081,1839500
2019-06-11,258.910004,259.619995,256.209991,257.109985,256.542480,1613500
2019-06-12,257.579987,258.750000,255.770004,257.230011,256.662262,1071700
2019-06-13,257.709991,259.869995,257.549988,259.709991,259.136749,1228500
2019-06-14,260.000000,261.200012,258.910004,260.149994,259.575775,1287800
2019-06-17,261.130005,262.250000,260.429993,261.429993,260.852966,1191900
2019-06-18,263.609985,264.200012,262.049988,262.739990,262.160065,2763200
2019-06-19,262.309998,264.100006,260.940002,263.660004,263.078033,1628400
2019-06-20,265.000000,267.790009,264.549988,267.350006,266.759918,1745100
2019-06-21,266.769989,268.940002,265.989990,266.130005,265.542603,2964000
2019-06-24,267.309998,267.970001,266.519989,266.769989,266.181183,1586100
2019-06-25,266.709991,267.079987,265.359985,266.359985,265.772064,1182400
2019-06-26,266.450012,266.820007,264.339996,264.410004,263.826385,1334400
2019-06-27,264.899994,266.480011,262.989990,265.579987,264.993805,1122900
2019-06-28,265.500000,266.390015,263.359985,264.260010,263.676727,1952500
2019-07-01,266.429993,267.000000,261.839996,263.549988,262.968262,1955800
2019-07-02,263.920013,265.570007,261.670013,265.470001,264.884064,1201300
2019-07-03,265.140015,269.160004,265.140015,269.140015,268.545959,986500
2019-07-05,268.200012,268.609985,266.269989,268.250000,267.657928,1081500
2019-07-08,268.329987,269.690002,267.350006,269.399994,268.805359,1236000
2019-07-09,269.359985,270.779999,268.489990,269.970001,269.374115,1400300
2019-07-10,270.049988,271.529999,269.339996,271.420013,270.820923,1257000
2019-07-11,272.329987,276.769989,271.809998,276.540009,275.929626,1985600
2019-07-12,276.500000,280.000000,276.010010,279.440002,278.823212,2046400
2019-07-15,279.940002,280.700012,278.899994,280.579987,279.960693,1568000
2019-07-16,281.000000,281.369995,279.779999,280.649994,280.030548,1379200
2019-07-17,281.049988,282.850006,280.220001,281.559998,280.938538,1716600
2019-07-18,282.200012,283.059998,279.190002,282.910004,282.285553,1696100
2019-07-19,283.070007,284.309998,281.350006,281.510010,280.888641,1607600
2019-07-22,281.220001,282.320007,279.320007,280.170013,279.551605,1459100
2019-07-23,281.850006,282.079987,279.019989,280.100006,279.481750,1117800
2019-07-24,279.829987,281.239990,279.010010,280.829987,280.210144,1257100
2019-07-25,281.200012,281.940002,279.339996,279.799988,279.182404,1600200
2019-07-26,279.799988,281.769989,279.119995,281.369995,280.748962,1447700
2019-07-29,281.010010,281.299988,279.540009,280.130005,279.511688,1257400
2019-07-30,280.269989,280.570007,279.100006,279.500000,278.883087,978200
2019-07-31,279.019989,279.720001,272.630005,275.630005,275.021637,1886900
2019-08-01,275.750000,280.929993,274.309998,274.570007,273.963959,2634300
2019-08-02,274.299988,274.940002,270.500000,272.500000,271.898529,1969200
2019-08-05,270.089996,270.549988,262.709991,265.100006,264.514862,3329800
2019-08-06,266.470001,270.230011,264.049988,269.309998,268.715576,2383000
2019-08-07,268.179993,274.859985,263.589996,274.299988,273.694550,3037500
2019-08-08,273.040009,274.839996,271.000000,274.799988,274.193451,2046700
2019-08-09,274.579987,275.470001,271.910004,273.940002,273.335358,1284300
2019-08-12,274.029999,274.980011,269.299988,271.309998,270.711151,1638600
2019-08-13,271.179993,278.160004,270.010010,276.260010,275.650238,1724600
2019-08-14,274.000000,275.359985,268.000000,268.149994,267.558136,2122100
2019-08-15,270.529999,272.970001,268.769989,271.519989,270.920685,1623200
2019-08-16,274.100006,276.070007,273.440002,274.100006,273.494995,1230800
2019-08-19,276.410004,277.380005,274.549988,275.609985,275.001648,1313400
2019-08-20,276.279999,276.359985,272.850006,272.970001,272.367493,1390600
2019-08-21,275.410004,276.540009,274.700012,275.679993,275.071503,1682300
2019-08-22,277.010010,280.989990,276.869995,279.920013,279.302155,2345500
2019-08-23,278.209991,280.130005,272.700012,274.010010,273.405212,1984300
2019-08-26,275.750000,278.529999,275.690002,278.459991,277.845367,1426400
2019-08-27,281.000000,293.440002,280.339996,292.380005,291.734650,5169000
