Date,Open,High,Low,Close,Adj Close,Volume
2019-08-26,13.630000,13.650000,13.460000,13.520000,13.520000,2296800
2019-08-27,13.600000,13.640000,13.310000,13.330000,13.330000,2173900
2019-08-28,13.230000,13.280000,12.920000,13.060000,13.060000,2074500
2019-08-29,13.170000,13.470000,13.160000,13.390000,13.390000,2525300
2019-08-30,13.450000,13.575000,13.330000,13.430000,13.430000,1870800
2019-09-03,13.330000,13.405000,12.860000,13.000000,13.000000,5541100
2019-09-04,13.060000,13.385000,13.010000,13.060000,13.060000,3655300
2019-09-05,13.230000,13.650000,13.190000,13.590000,13.590000,4313900
2019-09-06,13.650000,13.800000,13.500000,13.690000,13.690000,3604100
2019-09-09,13.690000,13.930000,13.360000,13.910000,13.910000,3607600
2019-09-10,13.860000,13.950000,13.600000,13.860000,13.860000,3152500
2019-09-11,13.900000,14.080000,13.845000,14.030000,14.030000,4033200
2019-09-12,14.050000,14.150000,13.880000,14.010000,14.010000,2323700
2019-09-13,13.950000,14.070000,13.890000,13.930000,13.930000,2208100
2019-09-16,13.840000,14.460000,13.840000,14.300000,14.300000,4187900
2019-09-17,14.350000,14.380000,14.125000,14.260000,14.260000,1487700
2019-09-18,14.190000,14.325000,14.070000,14.190000,14.190000,1512500
2019-09-19,14.210000,14.260000,13.980000,14.010000,14.010000,1476000
2019-09-20,14.040000,14.160000,13.920000,14.070000,14.070000,2770200
2019-09-23,13.980000,14.110000,13.860000,13.935000,13.935000,1277200
2019-09-24,13.950000,13.997000,13.340000,13.385000,13.385000,2577300
2019-09-25,13.330000,13.575000,13.150000,13.540000,13.540000,3447100
2019-09-26,13.520000,13.690000,13.385000,13.450000,13.450000,1732100
2019-09-27,13.420000,13.480000,13.050000,13.095000,13.095000,2104600
2019-09-30,13.130000,13.386000,12.990000,13.340000,13.340000,2612800
2019-10-01,13.400000,13.740000,13.140000,13.220000,13.220000,2475600
2019-10-02,13.080000,14.710000,12.855000,13.820000,13.820000,9002500
